"ArtistID","ArtistName","SoundCloudFollowers","SpotifyListenerFollowerRatio","SpotifyMonthlyListeners","SpotifyPopularity","YoutubeChannelViews"
"3413934","LoveLeo",,"10.425767711","944512","59","9383488"
"341953","Marcos Witt",,"1.045613802","944550","67","203148846"
"99520","Tale Of Us","353563","4.133967398","944934","56","1930280"
"1351108","Guitarricadelafuente","279","6.566294696","945008","63","25372840"
"376718","Jão","4825","1.190829817","945139","65","231345028"
"652785","ARAM Mafia","345","143.181308694","945283","64",
"217893","Guzior",,"4.083452119","945360","70",
"881994","Jay Gwuapo","52408","10.446997735","945610","61","10323312"
"475400","Vantage","26166","27.94134854","945647","59",
"3311588","azula",,"5662.964071856","945715","56",
"6646","Dada Life","3477080","2.36670495","945856","56","81102330"
"1131187","Leebrian","10217","64.684354486","945944","59","43410366"
"212443","The Martinez Brothers","214733","6.803778035","946181","61","5015987"
"469176","Alexander Briger",,"3197.564189189","946479","60",
"410243","Harry James","383","16.983689509","946518","58","2047934"
"217267","Jose Merce",,"6.798260732","946685","57","7387556"
"479281","Los Caminantes","7570","1.034025088","947046","67","12161"
"4101","CAZZETTE","135746","2.915636404","947576","56","142308782"
"208139","Cabas","181","2.342155019","947657","56","54159556"
"215345","Extremoduro",,"1.118977785","947669","66","163184768"
"210034","Cub Sport","8203","8.514399928","947823","58","5236887"
"1390733","Arthur Nery",,"9.28598995","948016","61",
"206579","The Mighty Mighty Bosstones","579","3.80788025","948364","57","44387438"
"755964","John C",,"5.963578512","948370","62","131998900"
"753161","Joey Trap","120329","1.766585906","948616","61","56470168"
"214816","The Jesus and Mary Chain","2724","2.941193795","948735","58","3981041"
"297120","Nujabes",,"1.733395087","948753","66","2330835"
"225885","Eno","1532","1.494379775","948840","61","27177667"
"4028","Mr. Polska","4594","6.118663632","948864","62","49417658"
"75002","Orleans",,"9.668901638","948877","56",
"1144","W.A.S.P.",,"1.602359227","948962","61",
"1014038","Ryokuoushoku Shakai",,"4.881673971","949056","63","96987716"
"217833","[bsd.u]","111043","11.064133349","949192","59",
"19206","Las Pastillas del Abuelo",,"1.04633251","949462","66","188196214"
"422980","Alpha Wann","3768","4.474666692","949484","71","26856326"
"3739704","Universo",,"2904.195718654","949672","62",
"1481030","Nothingtosay",,"482.807320793","949682","57",
"299282","Mr. Pig","10131","13.058003684","950022","58","11643179"
"3597489","pewdiepie",,"1.433352544","950049","61","26980989028"
"88902","Shefali Alvares",,"14.637388879","950069","57",
"1629644","KBFR","771","145.545036765","950118","56","6366806"
"126285","The Irrepressibles","3442","12.672063589","950164","59","24690290"
"206531","The Hunna","8647","4.548964976","950206","61","10219538"
"742417","OMB Bloodbath","2975","191.857114026","950652","56",
"14560","Lesley Gore",,"8.867669411","950960","57","19277708"
"210718","Alberto Pedraza",,"8.679946697","951001","58","26851145"
"821653","Darkoo","336","32.917413727","951017","58","37600056"
"210843","Ton Carfi",,"2.12208956","951059","60","361892974"
"193012","Zélia Duncan","584","1.885321228","951499","57","7643651"
"171299","Nyno Vargas",,"5.069468121","951600","61","346825946"
"113744","DMA'S","7848","4.954491498","951629","62","20970644"
"101368","Slick Rick",,"2.151665977","951925","59","73721353"
"2338","Blue October","12363","2.914202098","951962","62","253748731"
"466","Alpha Blondy",,"2.659428871","952150","61","114053210"
"282333","Jason Walker",,"10.245024635","952357","59",
"122849","Shweta Mohan",,"7.165995771","952411","58",
"3595450","Luz Corrigan","351","39.851763525","952497","57","3763741"
"2440","The Maccabees","7167","2.931709764","952577","57","27701387"
"60527","Gioachino Rossini",,"6.248547103","952616","59",
"1456482","DJ Piu","121","16.338169471","952695","57",
"1246","Lucinda Williams",,"5.624166224","952790","58","4569654"
"1505651","Mc Poze do Rodo","16396","3.883331567","952822","59",
"5568","Coast Modern","10135","6.85844555","952933","58","5357471"
"5209","Junge Junge","5858","45.316550183","953143","57",
"852296","Amaranth Cove","50","207.221521739","953219","59",
"208873","Davi Sacer",,"1.25541548","953301","61",
"151258","CPM 22",,"1.530229632","953330","62",
"1458230","Hava",,"6.490850047","953415","64",
"1122249","Amigdala",,"19.421262729","953584","59",
"206723","Monte Booker","99884","10.705280765","953605","57","18896788"
"142355","Los Mier",,"3.514699975","953633","59","16246812"
"103690","Turnpike Troubadours","1389","3.899013973","953769","64","38858591"
"403616","Ariel Pink",,"3.410360261","954021","60",
"1483148","VillaBanks",,"12.306652391","954024","66","26786073"
"238785","Dani Faiv",,"3.205688484","954186","65","3828404"
"206521","La Gusana Ciega",,"1.944065276","954225","60","63618384"
"4538","Motel",,"5.221137224","954403","60","93170279"
"207962","Ark Patrol","41324","19.587307124","954607","59","2029195"
"826528","Zac Brown",,"58.41993514","954757","56","353205"
"1324","Eddie Rabbitt",,"4.121974902","955177","57","10926849"
"147032","Flosstradamus","5889860","3.500982253","955215","57","8683626"
"839545","Pascal Letoublon","1793","32.657299145","955226","61",
"12525","The Tech Thieves","17188","16.894077912","955377","61",
"316158","Fourtwnty","85083","0.4816645562","955530","64","293605086"
"857","Angie Stone",,"2.042300812","955566","59","249068"
"484828","Armada","291509","0.6949923719","955741","62","24678272"
"180471","Liquid Mind","131","27.698939376","955835","64",
"41179","Lyna Mahyem",,"3.372864073","955954","62","226214998"
"612733","Septeto Acarey",,"61.788262668","955988","57","70167722"
"319919","Grupo Extra",,"7.689709253","956100","61","43892335"
"142625","Fox Stevenson","138518","5.691017622","956256","63","17519163"
"664541","Los inquietos del vallenato",,"2.298275717","956347","64","10576865"
"1170","Orishas",,"2.617368316","956389","61","72562405"
"1643904","MACHETE",,"2.447046184","956636","63",
"21090","Muscadine Bloodline",,"17.065636928","956802","61","36225268"
"209342","Low Steppa","130173","17.198759885","956939","58",
"443820","Barrett Wilbert Weed",,"22.099316492","957033","64",
"888678","Simar Kaur",,"1379.07925072","957081","56",
"1466256","Neoni","2090","19.324195567","957282","62","22032773"
"1294269","Elijah Lee",,"468.363502935","957335","59",
"1091276","Enzo Rabelo","2379","1.647990002","957352","56",
"34699","Paul Kelly",,"3.486765766","957961","62","14180632"
"820666","Reol","28775","5.053829802","958100","65","606466971"
"2049","Old Crow Medicine Show","6542","2.822966958","958338","58","13339167"
"3984","JENCARLOS","1018","5.787011262","958358","57","368866873"
"212028","Jacques Brel",,"2.142057658","958423","61","61842607"
"4061","Tristam","72204","4.837811237","958472","61","5758503"
"159835","Joe Bonamassa","12196","1.457556451","958562","63","189213528"
"144475","Arcadi Volodos",,"90.850279541","958743","56","285011"
"1501624","Samantha Barrón","138","15.167296771","958831","64","25828486"
"207874","Art Garfunkel",,"2.581077372","959149","55","9438876"
"174710","Fiduma & Jeca",,"4.778922038","959187","60","203490134"
"1346701","Yung Snapp",,"221.375028848","959218","65",
"1864","Róisín Murphy","1434","4.174444715","959254","60","21752405"
"3597","Chef'Special","5285","7.063612332","959288","60","19277622"
"139346","Bertrand Chamayou",,"229.126582278","959353","58",
"604823","Moe Shop","107778","5.786766302","959469","64","49848633"
"781242","Dbangz","118609","4.116836483","959614","60","12048455"
"208725","Nightly","1991","12.114397152","959751","59","126741567"
"210189","Harry Chapin","337","4.368906588","959958","56","12513150"
"1363727","Robin M","239","1313.324213406","960040","56","2916"
"285565","BBC Philharmonic",,"73.750134419","960153","56","363456"
"209735","HEALTH","12412","8.313622631","960398","59","7752953"
"775727","HARLEE",,"589.977272727","960483","57",
"492580","Blas Cantó",,"5.061283406","960748","58",
"95697","D. Imman",,"0.7727147339","960802","60","30478760"
"1108225","Flakkë","15030","58.478427554","960976","57",
"341313","Young Buck","8767","1.4157382","961013","65","44869105"
"212344","Tom Enzy","15770","275.849598163","961060","56","701242"
"62043","SXTN","2982","1.498412031","961531","64","179328742"
"210953","Al Jarreau",,"3.646865663","961766","59","9784980"
"34624","Stefanie Sun",,"2.68808608","962316","63","2413303"
"4146263","Sakiler",,"113.749379653","962661","60",
"320225","Paul Lewis",,"137.266143977","962922","57",
"49532","Gianna Nannini",,"2.595588097","963189","60","112537"
"201788","Brenda Lee","571","4.776273976","963427","68","1628"
"1093531","slchld","37902","8.434414965","963556","62","13493727"
"1395515","Tejal Yann","2","366.821469357","963640","60",
"70444","S3RL","98254","4.605803239","963663","64","175444417"
"52818","Gil Scott-Heron",,"4.386369429","963738","59","964269"
"86502","Luz Casal","233","4.957658677","963868","59",
"16208","Jeff Beck",,"1.959929658","964060","58","12824524"
"212964","Koven","54057","14.030021683","964101","61","8056898"
"1087902","Lefty Sm","339","15.79812245","964270","65","157193854"
"1164","Kris Kross","26548","3.420908485","964272","55","167878168"
"200544","Sevendust","4995","1.301608319","964359","61","31183545"
"299308","Daryl Braithwaite",,"8.419418205","964377","58","19171277"
"181237","Benji & Fede",,"0.953506445","964385","60","67756303"
"610","The Dubliners",,"3.389269739","964576","61","24146556"
"160974","Los Alegres Del Barranco",,"2.609914936","964635","67","264090729"
"559098","Santti","24230","39.62159609","964667","58",
"1103439","Zkr","30","10.218872121","964917","72","96649705"
"426119","Lara Fabian",,"2.136925693","965010","60","146448083"
"1419747","Emilee",,"13.935392569","965012","75",
"207372","Grabbitz","40112","20.123066016","965062","59","1245876"
"3598075","Guga Nandes",,"94.373056995","965342","59","68014712"
"812291","Ian Munsick","472","36.760060918","965503","59","6939090"
"213208","Mousse T.","28993","43.407282535","965595","60","78277"
"208831","Rufus",,"7.200666503","965847","55",
"1338272","Isaac Dunbar","11578","12.134192446","966088","60","8167876"
"1404147","Ashley Kutcher",,"46.596634198","966321","59","787101"
"321366","Souly Had","14799","15.377334479","966650","59","1690592"
"5033","Philip George","44143","10.408901521","966810","57",
"798637","Static & Ben El","255","3.41520317","966885","60","632693781"
"206335","Camilo Séptimo","2627","2.897824745","966894","64","227743305"
"206738","Ghetts","4048","7.200458719","966928","60","7858346"
"1652089","Najma Wallin",,"804.079800499","967308","58",
"213297","Sepultura","6013","0.8139358181","967309","62","45613150"
"1392249","Charlott Boss",,"325.05813172","967373","60",
"217362","Zahara","705","5.491102597","967395","61","106291407"
"117854","KZ Tandingan","4734","1.571529468","967916","60","244593"
"3639959","André Nine",,"396.243962341","968024","60",
"170570","Karen Souza","94","7.817244498","968197","64","28082769"
"49147","Londonbeat","30","53.988178878","968224","55","62736345"
"741620","Sunanda Sharma",,"18.302222726","968334","57","7792754"
"815561","Chiiild","3201","28.032219778","968345","57","871877"
"210983","Son Little","6292","9.434400117","968394","59",
"210124","Franco Battiato",,"2.625384269","968457","61","83808364"
"1087755","Altamira","39","21.590195729","968493","60",
"956","Scott McKenzie",,"30.202188689","968705","55",
"1413203","John Ocean","496","301.131717925","969343","60",
"1097363","Lous and The Yakuza","2537","8.916953362","969362","63","18403347"
"323591","Ebru Gündeş","3742","0.8582258153","969433","63","298540408"
"1345861","Edvard Kravchuk",,"1333.737276479","969627","58",
"76485","Maudy Ayunda","1745","1.944165317","969703","59","21025742"
"468771","Fagner","4330","1.309535031","969712","62","1363574"
"599876","Felix Schorn","27505","160.196531792","969990","59",
"68386","Mark B.",,"5.148734144","970073","56","47828289"
"1403888","Yxngxr1","39766","12.442453701","970163","63","4911514"
"210724","Samuray","3579","3.521873605","970167","59",
"884243","G Flip","84","8.140771812","970380","61","7118120"
"207295","Jalen Santoy","14151","10.812428271","970383","58",
"1136544","Emiway Bantai",,"0.7782103601","970454","63","2111542092"
"299211","DJ Matrix","2124","7.322669966","970554","61","65522687"
"207167","Nils Hoffmann","34801","51.259439193","970700","59",
"424075","AKA AKA","105327","15.237823159","970756","58","3022656"
"190684","Daniel","4713","1.039816087","971104","62","2402814"
"1012265","Strawberry Guy","5036","18.933875275","971251","61",
"207067","Leonardo Favio",,"1.63755432","971841","60",
"422587","Ranji","105623","21.762674307","972291","61","4664837"
"192152","Raekwon","5346","2.348692376","972617","66","25995448"
"3571985","Mc Diouro",,"7368.78030303","972679","59",
"299190","CLC",,"1.173296027","972856","62","196878695"
"468785","Yerin Baek","198506","3.547149655","972859","65","114773885"
"3391","Nicolas Jaar","400179","1.661181818","972911","60",
"866","Richard Wagner",,"2.130433069","973250","60",
"41067","Lucas Grabeel",,"33.27973749","973632","58",
"204938","Cesare Cremonini",,"1.341996419","973711","62","201188562"
"639425","Tyler Rich","779","14.501243244","973947","58","13571705"
"183523","Timal",,"1.349114164","974024","69","301733764"
"215168","Penny and Sparrow","23","12.914877819","974053","59","2319553"
"2633","Julie Fowlis",,"21.307268313","974147","58","12991016"
"1562264","Mata",,"2.399413786","974150","70",
"772244","Velet",,"1.386614514","974521","64","99347422"
"211883","Ultravox",,"2.795672429","974577","57","22688395"
"1391365","Blu DeTiger","2865","18.955599207","974659","58","7051115"
"214143","Beowülf","39883","23.646078455","974715","58",
"2215","Phosphorescent",,"5.197926831","974814","57","9132330"
"1163","CeCe Peniston",,"13.008633458","974880","55",
"212381","Ghostface Killah","8203","1.667139186","974958","66","20775430"
"179370","Dion & The Belmonts",,"6.772781583","974969","54","9501880"
"217467","Yung Felix","11824","9.966036039","975067","62","18517"
"212308","Bodybangers","18948","35.106750675","975090","58",
"206856","Adhitia Sofyan","30771","5.347816313","975308","60","38719288"
"203605","Joe Goddard","6444","11.895902439","975464","58","2732087"
"1402380","Gourov-Roshin",,"3068.896226415","975909","55",
"167111","Iamsu!","81532","4.178813817","975916","65",
"1600913","Stebin Ben",,"10.092619976","976027","58","2058724"
"919694","HBz",,"15.110270103","976199","63",
"521725","The Seige","12230","11.599002375","976636","62","55005148"
"334688","Trio Parada Dura",,"1.635810853","976813","63","1182"
"435718","Mike Shinoda","77778","2.213150633","976836","61","117346053"
"909","Tyrese",,"0.5991717342","977031","60","329634075"
"213496","Thegiornalisti","882","0.9926290001","977277","62","96971594"
"4718","HEDEGAARD","16990","16.503225262","977321","59","49868921"
"473410","Bobby Vinton",,"5.884257225","977534","58",
"98965","Wilderado","1191","22.731107287","977574","57","968394"
"46338","Kraftwerk","6428","1.834915487","977676","59","1204619"
"1562644","Dstance",,"36.452294844","977687","57","25341433"
"211473","Kensington","5153","2.64762843","978304","62","96764599"
"210756","Chico César",,"5.079659847","978439","59","8790410"
"127473","Airbag",,"5.107319008","978547","61","251730314"
"58540","CVBZ","4643","19.079700538","978636","58","184057"
"401967","Revolverheld",,"2.470080811","978730","60","249384292"
"400162","Vitinho",,"2.15842571","978818","61","396620741"
"207267","Neptunica","8307","97.892521496","979121","59","644111"
"188213","Mitchell Hope",,"72.75990191","979130","63",
"215601","Yung Hurn","34146","2.858115721","979139","66","11827943"
"3234","LOCASH",,"3.770661809","979173","58","48345643"
"1571032","Johann Eder",,"599.797917942","979470","60",
"138924","Matt Berninger","74","17.55712468","979670","59","5719348"
"3515","Ester Dean","965","21.619663306","979868","60","56984540"
"217868","King Krule","7073","1.705237549","979896","64","51095963"
"15344","Herb Alpert & The Tijuana Brass",,"9.923832575","979909","60",
"881501","Yungeen Ace","139053","1.706234048","979996","64","227098408"
"595523","xander.","18544","133.335782313","980018","58",
"4000617","MC Julio D.E.R.",,"8236.327731092","980123","59",
"583606","Ministério Zoe","12370","1.094254375","980151","61","844137047"
"2038","Nouvelle Vague",,"3.46651485","980320","60","41591406"
"193984","Robot95",,"12.016118159","980335","66","123429122"
"3930756","Damien Jeunet","1","2892.171091445","980446","56",
"4239741","B3N",,"155.534739848","980491","61",
"1858","Alexi Murdoch","6484","4.488504195","980608","58","2927193"
"296377","Mani Sharma",,"0.7889127909","980647","56",
"85046","Charlotte Cardin","11859","4.360072736","980685","62","97163571"
"788","Lee Ann Womack","856","2.002440557","981300","57","100619222"
"209767","El Polaco",,"3.285664075","981556","60","57284572"
"470362","Powerman 5000","827","2.272030758","981565","58","1170"
"88830","Terence Trent D'Arby",,"2.257404483","981910","56","54706221"
"215593","Malik Montana",,"1.864124079","981946","68","475730"
"3411","Model",,"1.594441305","981959","64",
"3934","Alex Clare","84072","1.539479107","982454","61","188209125"
"3278","High Valley","2008","8.734560549","982673","58","35801912"
"538673","Point North","531","17.895055996","982707","61","2197594"
"1447480","MC Caverinha","11482","5.313522485","982821","62",
"215753","Kelli-Leigh","2507","65.097357441","982905","57","534924"
"747796","Forest Blakk","912","46.264884454","982990","59","8597078"
"2292","Boys Noize","258114","4.354383121","983211","58","22589385"
"537800","Jugglerz","9289","117.939666547","983263","59","40310868"
"153946","Mariene De Castro","972","14.290219445","983310","58","243371"
"666691","Phum Viphurit",,"2.945591843","983377","60",
"1483","Busted","991","4.880958526","983396","59","49347654"
"115330","Jimmy Barnes","1411","4.534386073","984057","61","24945689"
"3283","Francesca Battistelli","5672","2.179229822","985293","61","90350758"
"386","Mungo Jerry",,"18.236934636","985451","55","124396930"
"123492","HALIENE","3855","50.693004115","985472","61",
"206494","Aero Chord","193964","4.946667336","985574","60","15607056"
"2046","Charlie Wilson","10023","1.339670696","985723","64","176770"
"343363","Chucho Rivas",,"19.942189049","985882","57","48605401"
"215586","SOYOU",,"3.734738094","985997","60","7927312"
"29771","Ibrahim Maalouf","56438","4.749128635","986489","61","61967054"
"146873","Mounika.","43714","14.431043562","986535","60","1874720"
"211023","Kero Kero Bonito","67834","3.197809713","986665","62","120005833"
"44018","KC Lights","9466","90.756828842","986799","58",
"439044","Vega",,"25.147199715","986927","66",
"84232","Hank Williams",,"1.585455416","987011","62","166239602"
"433739","Caroline Hjelt",,"2026.81724846","987060","58",
"433210","Thomas Daniel",,"83.43222917","987337","58",
"1512488","Hozwal","6963","24.942979798","987742","62","27506163"
"156152","Queensrÿche","805","2.28490443","987883","60","106884084"
"206404","Steve Jablonsky","565","6.960732947","988438","63","31681718"
"1914","September","159","9.573579972","988520","57",
"458219","Martin Ikin","41661","41.472063758","988694","59",
"4041","The White Buffalo","12632","2.721703034","988743","63","82175992"
"206536","The Unlikely Candidates","2884","7.332201253","988784","60","58576870"
"2618","Jamie T","7357","2.951993027","988897","60","56920267"
"667791","Enchanted Feel",,"820.680497925","988920","59",
"308370","Herman's Hermits",,"3.195427331","988956","57",
"176722","Clinton Cerejo","17","5.269640412","989043","56","28947909"
"211530","Slowdive","6245","2.540863397","989275","62","6483704"
"812","Nine Days",,"14.269588045","989282","55","1664058"
"156447","The English Concert",,"75.282833663","989367","65","73076"
"112785","Sammy Hagar",,"1.729274487","989375","58","39279121"
"181427","Los Terricolas","781","1.759836574","989403","61","59542766"
"4318","257ers",,"2.711695737","989411","62","8889987"
"1386197","Shashwat Sachdev",,"502.525139665","989472","56",
"11711","Sandy e Junior",,"1.745673816","989516","63","174618782"
"212678","Connie Francis",,"3.856665718","989578","59","15039137"
"93563","Tall Heights","1735","14.547541706","989742","60","2863422"
"207163","Bolier","24418","40.059163935","989902","59","187653"
"239009","Todd Terry","42424","21.440941472","990207","56","2537077"
"498296","HUNNY","8906","5.652390575","990231","59",
"177677","Grace Phipps","23","109.731412742","990326","60","7558945"
"312659","Jakob Ogawa","17343","5.456252273","990408","61","6831714"
"17153","Tryhardninja","53500","2.727758424","990490","66","615379165"
"218478","Nymano","66241","32.308913667","990979","59","394428964"
"47412","Black",,"31.419175911","991275","56",
"619703","Anand Raj Anand",,"4.389684103","991476","56",
"77376","Patrick Fiori",,"4.662671563","991643","60","154020373"
"1120871","Anbuu","8199","328.656394964","991885","54",
"206765","Fruko Y Sus Tesos",,"5.816157328","991934","57",
"874913","Noah Schnacky","1271","10.840588737","992109","61","7569076"
"1761104","Tiro Loko",,"91.197316423","992318","62",
"1134634","Enluv",,"623.381909548","992424","55",
"147113","Jamie N Commons","6236","13.308815641","992465","62","27632076"
"140739","Flying Lotus","5832599","1.667983074","992540","61",
"2589","Rodrigo Amarante","15705","5.972668259","992759","60","12994332"
"207833","Il Divo","3020","1.642354833","992792","63","477957709"
"559","Gregory Isaacs",,"2.692626007","992957","60","42675100"
"419227","Ceky Viciny",,"12.363906798","993341","60","206698839"
"658","BoA",,"1.752668612","993367","62",
"144363","Kölsch","180523","5.732047036","993444","59","2916585"
"153289","Valery Gergiev",,"52.71670381","993499","62","1050158"
"209127","Revolver Cannabis",,"1.760189412","993597","64","116961779"
"214526","Noel Gallagher's High Flying Birds",,"1.456402966","993762","60","113719911"
"423462","Tom Morello",,"10.626023736","993852","62","6368730"
"433740","Aino Jawo",,"4517.968181818","993953","59",
"1022796","Mr.Children",,"0.4926621965","994314","67","859467320"
"111737","Abhi The Nomad","11136","11.664422129","994322","60","5779842"
"882","The Shirelles",,"5.060408969","994340","56","7053458"
"4658","Johnnyswim","4475","5.236338747","994564","61","20101032"
"539855","Joy Crookes","5858","6.256466696","994822","59","19989475"
"2548","Moderat","44781","1.868361027","995218","61","17974832"
"76446","Steps","338","3.686496398","995225","60","154090563"
"217972","Pulsedriver","225","36.680843223","995298","59",
"1611","Daler Mehndi","1276","1.963724314","995404","57","241375726"
"273279","Sean Paul","55350","83.686727746","995621","57","1823781541"
"657126","Recayd Mob","7","3.221544544","995657","63","239873363"
"207172","Amtrac","93805","14.170598782","995853","59","2533581"
"3675259","Jordan Suaste","2103","18.927285858","995897","59","23697475"
"506295","JØRD","90951","7.866038793","996399","59","2214478"
"1633093","BUMP OF CHICKEN",,"2.004050048","996570","65","644234194"
"1441802","HAUSER",,"8.493037683","996624","61","421593566"
"94290","Ryan Caraveo","27727","5.205866837","996658","62","55593631"
"576108","M. M. Keeravani",,"2.244156862","996942","49",
"827642","Roman Alexander",,"300.389039446","997592","57",
"469996","Dark Heart","5552","373.77294867","997600","56",
"214455","Pardison Fontaine","26211","8.727783653","998537","57","224160792"
"801589","Chapo102",,"23.651351159","998631","68",
"209484","The Stooges","817","2.306836924","998662","57","11550871"
"432839","Christine D'Clario",,"1.37074019","998698","67","619038689"
"408264","El Trono de Mexico","3917","1.820568521","998986","63","46585914"
"212733","Bohnes","5920","8.257872812","999087","61","49443782"
"261169","Menudo",,"4.394950997","999113","58","31679783"
"233783","Ca$his","673","18.148725958","999287","56",
"128429","Sentidos Opuestos",,"1.606576193","999390","58","56713750"
"245927","Ilse DeLange",,"4.714755258","999811","60","11523961"
"120077","Sunrise Avenue",,"2.920538136","1000112","62","87790613"
"561814","Frederic Riesterer",,"14289.828571429","1000288","56",
"1389183","Board-Man",,"331.159880834","1000434","59",
"421463","Laura Brehm","35275","15.576326848","1000779","65","35964271"
"208610","Ira!",,"1.302204951","1000919","60","9193032"
"206889","Carmen Twillie",,"138.632132964","1000924","55","7012534"
"1633980","Clément Matrat",,"1106.019889503","1000948","56",
"206637","98º","16","3.31774719","1001034","60","0"
"451283","Bob",,"916.107959744","1001306","56",
"574213","Brooks Jefferson",,"74.262217278","1001426","60","667251"
"215086","Vetusta Morla",,"1.75318623","1001434","65","181244894"
"39143","Berhana","15452","5.711504243","1001478","58","6853819"
"821473","Dzharo & Khanza",,"11.307963283","1001535","60","150836012"
"5316","Dorothy","10893","4.477330436","1001543","60","49011026"
"800366","Norman Dück","202","154.603025158","1001673","62","1933"
"5055","Rationale","14439","13.887930795","1001792","59","9868414"
"2598","Yung Joc",,"1.935416876","1001795","67","1950145"
"206704","UGK",,"1.629545846","1002011","64","75751292"
"3427279","Sweetaj Brar",,"514.762198254","1002242","57",
"1064886","S.A. Karl",,"640.433865815","1002279","59",
"211220","Myriam Hernandez",,"1.509065757","1002492","61","168112849"
"3727960","Wino",,"11016.714285714","1002521","55",
"207305","Bibi Bourelly","26684","14.070433208","1002645","60","12466864"
"775810","Tommy Boysen","930","8.447165567","1002687","61","72719698"
"401","Taj Mahal","652","7.219654053","1002976","58","3058234"
"479865","Pete Konemann",,"5605.865921788","1003450","56",
"716885","ford.","16574","25.435896786","1003497","59","439926"
"4122276","Vishal Casey",,"33455","1003650","57",
"16116","Adam K","42415","18.540736226","1003814","59","1417735"
"717536","Etham","3564","7.507635814","1003861","59","36562082"
"1652090","Clyde Boudreaux",,"1780.182624113","1004023","60",
"78468","Mr. Belt & Wezol","61228","13.306603586","1004103","58","5985345"
"206694","Astrud Gilberto",,"6.710876288","1004692","66","2895833"
"428423","Die Kita-Frösche",,"97.774447796","1004828","75",
"1349840","Sarah, the Illstrumentalist","4980","74.026955369","1005138","60",
"4399","Lewis Watson","20315","5.716279387","1005162","57","14311792"
"207139","Estelares",,"3.888763384","1005292","61","2540685"
"10907","Simone Sommerland",,"17.739595279","1005498","75","1952076311"
"58466","Little Big",,"1.004323178","1005908","63","2310946619"
"323734","Karsten Glück",,"460.4201373","1006018","75",
"643473","Chyno Miranda",,"0.8859881788","1006114","57","265176924"
"122149","Leroy Sanchez","49531","5.096884498","1006125","58","614445044"
"79593","Andrés Suárez",,"8.310636154","1006310","63","72854335"
"1388349","Tommaso Paradiso",,"6.630680246","1006524","61",
"881005","Southside","75324","28.537704825","1006639","61","7622559"
"2559","Brett Dennen","5926","6.133340238","1006751","57","11805142"
"206277","Balthazar","9966","5.192349344","1006890","61","30454057"
"209597","Maldita Nerea",,"1.871798875","1006981","62","179452031"
"141111","Peterpan",,"0.9498587064","1007044","66",
"114214","N3WPORT","3157","174.310141918","1007164","59","377204"
"434764","Pereza",,"2.768645927","1007250","62","72954187"
"207459","Don Q","40518","10.146314931","1007316","60","58821988"
"123464","The BossHoss","1412","4.802783459","1007331","60","81995143"
"1711150","Sofia Mills","8034","36.00693402","1007402","60","9176822"
"217843","Rob Bailey & The Hustle Standard","10932","7.056769079","1007629","62","79779549"
"1148188","Oscar Lang","1606","32.194734656","1007663","59","265378"
"214608","Them","56","11.473345703","1007899","56","12841684"
"64942","Hadise",,"1.591828677","1007930","60",
"3830999","DJ Lucas Beat","4208","10.870359788","1008215","66","304496"
"5703","Cristoph","43290","29.352264788","1008309","58","216181"
"313456","Insane Clown Posse",,"2.069474285","1008490","65","138297286"
"619","Atmosphere",,"1.774126313","1008660","64","5408633"
"117842","LOWES","282","370.348751836","1008830","58","157357"
"146850","David Gilmour",,"0.7768937924","1008924","61","148193222"
"1644128","Matter and Energy",,"401.448289578","1009241","60",
"3646949","Salvador Da Rima",,"9.533265958","1009325","71","125177186"
"233845","Ram Sampath","164","11.219469912","1009584","52",
"3457","Danny Gokey","2336","4.482695245","1009754","61","138498320"
"1091025","Fynn Kliemann","12227","4.280395066","1009788","65",
"22917","Baby Rasta",,"0.7863023981","1009812","65",
"4579","Betty Who","15207","4.296838774","1010045","62","33260590"
"759087","Julius Packiam",,"539.127534685","1010325","56",
"911244","THE DRIVER ERA",,"3.586967249","1010359","61","22893414"
"1469139","Laniia",,"992.798624754","1010669","60",
"446399","Choice","3043","2.72477361","1010703","60",
"152122","Egor Kreed",,"2.018842901","1010766","66","839937034"
"103996","The Juans","3260","1.979733289","1010834","61","111564877"
"828","Joan Baez",,"2.313608005","1010894","60","15165390"
"426943","Empyre One","916","101.001298701","1011023","61","476949"
"3559164","Menor MC",,"805.085987261","1011188","65",
"425132","Yannick Nézet-Séguin",,"219.569474598","1011337","62",
"89877","Tori Amos","10689","1.901884629","1011679","60","20315483"
"299199","Demarco Flamenco",,"2.738300279","1011791","63","225778088"
"741146","Elettra Lamborghini",,"1.431248215","1012319","59",
"298294","GLK",,"2.309674196","1012545","62","173472227"
"311569","Sub Zero Project","1416","11.00472749","1012600","62","7820677"
"208198","Cheryl Lynn","389","6.527890578","1012750","56","2147298"
"46492","Giusy Ferreri",,"1.997934541","1012771","60","211748977"
"763335","Melii","19055","6.923578025","1012871","60","46192192"
"208637","KeBlack",,"1.248980281","1013239","64","629959145"
"1661706","DAO",,"128.490173704","1013402","59",
"210243","Justin Mylo","14077","16.119013917","1013483","57","1252450"
"128805","The Breeders","602","3.555618701","1013554","57","17786918"
"305901","Caztro","17","27.294900102","1013678","57","13205872"
"1102304","E I S U",,"536.271813855","1014090","57",
"8954","Problem","33462","4.795138396","1014143","62","17207808"
"4049","Amir","65386","1.974815991","1014461","61","1764237"
"1584","The Postal Service","2945","2.228950218","1014977","59","3089582"
